"Ne 5  3346A" 3346.0
"TOTL  3350A" 3350.0
"O  4  3351A" 3351.0
"Cl 3  3354A" 3354.0
"Fe 9  3354A" 3354.0
"Mn 8  3364A" 3364.0
"Ti 2  3366A" 3366.0
"Sc 2  3369A" 3369.0
"Ti17  3371A" 3371.0
"Na 1  3384A" 3384.0
"C  3  3385A" 3385.0
"Fe13  3388A" 3388.0
"Fe 8  3396A" 3396.0
"O  4  3409A" 3409.0
"C  3  3415A" 3415.0
"Ni17  3417A" 3417.0
"Ne 5  3426A" 3426.0
"N  3  3429A" 3429.0
"O  6  3434A" 3434.0
"Co 1  3440A" 3440.0
"K 15  3448A" 3448.0
"He 1  3448A" 3448.0
"K  1  3448A" 3448.0
"He 1  3449A" 3449.0
"Mn 8  3451A" 3451.0
"Fe10  3454A" 3454.0
"Fe10  3455A" 3455.0
"Fe 7  3456A" 3456.0
"Fe 1  3457A" 3457.0
"N  4  3459A" 3459.0
"Ca13  3462A" 3462.0
"N  1  3466A" 3466.0
"TOTL  3467A" 3467.0
"N  1  3468A" 3468.0
"Fe 9  3472A" 3472.0
"Ni 1  3481A" 3481.0
"N  4  3481A" 3481.0
"Fe11  3484A" 3484.0
"O  4  3491A" 3491.0
"Fe 6  3492A" 3492.0
"Fe 6  3510A" 3510.0
"C  5  3527A" 3527.0
"F  4  3532A" 3532.0
"Fe10  3533A" 3533.0
"Fe10  3540A" 3540.0
"K 14  3541A" 3541.0
"Fe 6  3543A" 3543.0
"O  4  3549A" 3549.0
"O  4  3554A" 3554.0
"Fe 6  3556A" 3556.0
"Fe 9  3564A" 3564.0
"Co 1  3567A" 3567.0
"Fe12  3568A" 3568.0
"Fe 6  3569A" 3569.0
"Mn 8  3573A" 3573.0
"Fe 6  3574A" 3574.0
"Fe10  3574A" 3574.0
"Sc 2  3576A" 3576.0
"Fe24  3583A" 3583.0
"Fe 7  3586A" 3586.0
"Fe 6  3588A" 3588.0
"Cr 1  3591A" 3591.0
"Sc 6  3592A" 3592.0
"Ni16  3601A" 3601.0
"C  3  3603A" 3603.0
"Ni12  3606A" 3606.0
"He 1  3614A" 3614.0
"Fe 6  3614A" 3614.0
"He 1  3617A" 3617.0
"Sc 2  3628A" 3628.0
"Mn 8  3630A" 3630.0
"Fe 6  3631A" 3631.0
"Fe11  3637A" 3637.0
"Ni13  3637A" 3637.0
"Fe 9  3643A" 3643.0
"Fe 6  3643A" 3643.0
"Ca17  3646A" 3646.0
"Ti 1  3647A" 3647.0
"Ni15  3651A" 3651.0
"Fe 6  3663A" 3663.0
"Fe 6  3665A" 3665.0
"Ti 1  3675A" 3675.0
"Fe 6  3675A" 3675.0
"Cl 2  3678A" 3678.0
"Fe11  3681A" 3681.0
"Ca 7  3687A" 3687.0
"Fe 6  3704A" 3704.0
"Ni13  3706A" 3706.0
"O  4  3721A" 3721.0
"[S III] 3722A" 3722.0
"[O II] 3726A" 3726.0
"[O II]-blnd 3727A" 3727.0
"[O II] 3729A" 3729.0
"Fe 1  3729A" 3729.0
"[O II] 3736A" 3736.0
"Ni11  3736A" 3736.0
"Fe 6  3741A" 3741.0
"Ti 1  3744A" 3744.0
"Fe 6  3757A" 3757.0
"Fe 7  3759A" 3759.0
"O  3  3762A" 3762.0
"O  3  3763A" 3763.0
"Fe 6  3773A" 3773.0
"Fe 6  3775A" 3775.0
"Cr 7  3780A" 3780.0
"Fe11  3788A" 3788.0
"O  4  3794A" 3794.0
"He 1  3794A" 3794.0
"H 3798A" 3798.0
"O  4  3799A" 3799.0
"O  2  3800A" 3800.0
"Fe 9  3801A" 3801.0
"He 1  3809A" 3809.0
"Fe 6  3814A" 3814.0
"Fe11  3816A" 3816.0
"He I 3820A" 3820.0
"Cr 7  3821A" 3821.0
"He 1  3829A" 3829.0
"Ti17  3834A" 3834.0
"Mn 8  3834A" 3834.0
"H 3835A" 3835.0
"V  1  3839A" 3839.0
"Fe 6  3847A" 3847.0
"He 1  3867A" 3867.0
"O  2  3867A" 3867.0
"[Ne III] 3869A" 3869.0
"Fe 6  3870A" 3870.0
"V  1  3881A" 3881.0
"O  3  3882A" 3882.0
"Fe 1  3884A" 3884.0
"C  3  3888A" 3888.0
"He I 3889A" 3889.0
"H 3889A" 3889.0
"Fe 6  3889A" 3889.0
"Fe 5  3892A" 3892.0
"Fe 6  3905A" 3905.0
"Ar16  3910A" 3910.0
"Sc 1  3912A" 3912.0
"Fe 9  3920A" 3920.0
"Fe 6  3922A" 3922.0
"C  3  3927A" 3927.0
"Fe 6  3929A" 3929.0
"Sc 3  3933A" 3933.0
"Ca 2  3933A" 3933.0
"Fe12  3938A" 3938.0
"O  1  3947A" 3947.0
"Fe 6  3953A" 3953.0
"Al 1  3957A" 3957.0
"F  4  3961A" 3961.0
"Ca 7  3962A" 3962.0
"He 1  3965A" 3965.0
"Cr 7  3968A" 3968.0
"[Ne III] 3968A" 3968.0
"H 3970A" 3970.0
"He 1  3972A" 3972.0
"Fe 6  3982A" 3982.0
"Fe11  3987A" 3987.0
"Ti 1  3993A" 3993.0
"Fe 6  3995A" 3995.0
"F  4  3997A" 3997.0
"Ca 5  3998A" 3998.0
"N  3  4002A" 4002.0
"Mn 8  4014A" 4014.0
"Fe 6  4015A" 4015.0
"Mn 8  4016A" 4016.0
"Na 5  4017A" 4017.0
"Ca 7  4021A" 4021.0
"Sc 1  4023A" 4023.0
"N  2  4026A" 4026.0
"He I 4026A" 4026.0
"Mn 1  4034A" 4034.0
"O  4  4034A" 4034.0
"Cr18  4039A" 4039.0
"N  2  4041A" 4041.0
"He 1  4045A" 4045.0
"K  1  4046A" 4046.0
"O  2  4051A" 4051.0
"F  4  4060A" 4060.0
"C  3  4069A" 4069.0
"[S II] 4070A" 4070.0
"Ni11  4073A" 4073.0
"[S II]-blnd 4074A" 4074.0
"N  4  4074A" 4074.0
"O  2  4075A" 4075.0
"[S II] 4078A" 4078.0
"Ca13  4086A" 4086.0
"Mn 8  4088A" 4088.0
"O  2  4094A" 4094.0
"K  6  4100A" 4100.0
"H-delta 4102A" 4102.0
"N  3  4110A" 4110.0
"O  2  4111A" 4111.0
"He 1  4121A" 4121.0
"K  5  4123A" 4123.0
"N  4  4124A" 4124.0
"Fe11  4133A" 4133.0
"He 1  4141A" 4141.0
"C  2  4142A" 4142.0
"He 1  4144A" 4144.0
"O  2  4152A" 4152.0
"F  2  4158A" 4158.0
"C  3  4159A" 4159.0
"K  5  4163A" 4163.0
"Ar15  4164A" 4164.0
"He 1  4169A" 4169.0
"N  2  4176A" 4176.0
"C  3  4187A" 4187.0
"O  2  4188A" 4188.0
"N  3  4200A" 4200.0
"Mn10  4201A" 4201.0
"Ca 1  4228A" 4228.0
"Ni12  4231A" 4231.0
"N  2  4239A" 4239.0
"Cr 7  4244A" 4244.0
"Co20  4248A" 4248.0
"K 11  4249A" 4249.0
"Fe24  4263A" 4263.0
"Fe11  4266A" 4266.0
"C  2  4267A" 4267.0
"Cr 1  4271A" 4271.0
"Ni11  4274A" 4274.0
"O  2  4278A" 4278.0
"N  4  4290A" 4290.0
"O  2  4294A" 4294.0
"Fe 2  4300A" 4300.0
"C  3  4301A" 4301.0
"K 12  4305A" 4305.0
"Fe10  4312A" 4312.0
"Ni11  4324A" 4324.0
"C  3  4326A" 4326.0
"C  3  4330A" 4330.0
"He 2  4339A" 4339.0
"O  2  4339A" 4339.0
"H-gamma 4340A" 4340.0
"O II 4341A" 4341.0
"O  2  4342A" 4342.0
"O  4  4344A" 4344.0
"O  2  4350A" 4350.0
"Fe 9  4359A" 4359.0
"[O III] 4363A" 4363.0
"C  3  4371A" 4371.0
"Mn 8  4374A" 4374.0
"N  3  4379A" 4379.0
"He 1  4383A" 4383.0
"He I 4388A" 4388.0
"C  3  4395A" 4395.0
"Ar14  4413A" 4413.0
"C  3  4429A" 4429.0
"Cr 7  4430A" 4430.0
"N  2  4435A" 4435.0
"O  3  4435A" 4435.0
"He 1  4438A" 4438.0
"Cr 7  4441A" 4441.0
"Cr 9  4451A" 4451.0
"O  5  4463A" 4463.0
"He I 4471A" 4471.0
"N  3  4478A" 4478.0
"O  2  4489A" 4489.0
"O  4  4492A" 4492.0
"O  5  4494A" 4494.0
"O  5  4498A" 4498.0
"N  3  4508A" 4508.0
"N  4  4513A" 4513.0
"He 1  4517A" 4517.0
"N  2  4530A" 4530.0
"Mn10  4539A" 4539.0
"O  4  4541A" 4541.0
"He 2  4542A" 4542.0
"C  3  4543A" 4543.0
"N  2  4552A" 4552.0
"Mg 1  4561A" 4561.0
"Fe11  4566A" 4566.0
"Cr 7  4569A" 4569.0
"Ca 7  4572A" 4572.0
"Ar13  4575A" 4575.0
"O  3  4587A" 4587.0
"Fe 9  4587A" 4587.0
"V  1  4590A" 4590.0
"O  2  4593A" 4593.0
"C  3  4593A" 4593.0
"N  4  4606A" 4606.0
"O  2  4607A" 4607.0
"Fe 3  4608A" 4608.0
"C  2  4619A" 4619.0
"[C I] 4621A" 4621.0
"K 16  4624A" 4624.0
"Ar 5  4626A" 4626.0
"O  4  4632A" 4632.0
"Ti16  4636A" 4636.0
"N  4  4640A" 4640.0
"N  3  4641A" 4641.0
"C  3  4649A" 4649.0
"[Fe III] 4659A" 4659.0
"C  4  4659A" 4659.0
"C  3  4662A" 4662.0
"Fe 3  4668A" 4668.0
"P  2  4669A" 4669.0
"N  4  4676A" 4676.0
"N  2  4678A" 4678.0
"N  4  4680A" 4680.0
"He 2  4686A" 4686.0
"Fe 7  4698A" 4698.0
"Fe 3  4702A" 4702.0
"Mn 8  4704A" 4704.0
"N  4  4706A" 4706.0
"N  4  4707A" 4707.0
"N  4  4708A" 4708.0
"[Ar IV] 4711A" 4711.0
"He I 4713A" 4713.0
"C  3  4718A" 4718.0
"[Ne IV] 4720A" 4720.0
"N  2  4724A" 4724.0
"TOTL  4725A" 4725.0
"Fe 3  4734A" 4734.0
"P  2  4737A" 4737.0
"Ar 4  4740A" 4740.0
"N  4  4745A" 4745.0
"Ni17  4749A" 4749.0
"Fe 3  4755A" 4755.0
"N  4  4757A" 4757.0
"Fe 9  4762A" 4762.0
"Fe 3  4770A" 4770.0
"Sc 1  4771A" 4771.0
"Fe 3  4778A" 4778.0
"Ca11  4783A" 4783.0
"F  2  4789A" 4789.0
"N  4  4804A" 4804.0
"Mn 8  4804A" 4804.0
"Fe 6  4806A" 4806.0
"Fe 6  4849A" 4849.0
"He 2  4860A" 4860.0
"H-beta 4861A" 4861.0
"TOTL  4861A" 4861.0
"Ni12  4867A" 4867.0
"V  1  4868A" 4868.0
"F  2  4869A" 4869.0
"Fe 3  4881A" 4881.0
"Fe 7  4893A" 4893.0
"Fe 6  4903A" 4903.0
"F  2  4905A" 4905.0
"He 1  4911A" 4911.0
"O  2  4913A" 4913.0
"He I 4922A" 4922.0
"O  5  4924A" 4924.0
"Fe 3  4925A" 4925.0
"Cr 7  4928A" 4928.0
"O  5  4930A" 4930.0
"O  3  4931A" 4931.0
"Fe 3  4931A" 4931.0
"Ca 7  4940A" 4940.0
"Fe 7  4942A" 4942.0
"O  5  4945A" 4945.0
"N  5  4945A" 4945.0
"Fe24  4949A" 4949.0
"O  5  4952A" 4952.0
"O  5  4953A" 4953.0
"[O III] 4959A" 4959.0
"O  5  4959A" 4959.0
"C  2  4961A" 4961.0
"O  5  4961A" 4961.0
"Fe 9  4962A" 4962.0
"Fe 6  4967A" 4967.0
"Fe 6  4972A" 4972.0
"O  5  4981A" 4981.0
"O  5  4982A" 4982.0
"Ni13  4984A" 4984.0
"Fe 3  4988A" 4988.0
"Fe 7  4989A" 4989.0
"Fe 6  4998A" 4998.0
"Fe15  5004A" 5004.0
"N  2  5005A" 5005.0
"O  5  5007A" 5007.0
"[O III] 5007A" 5007.0
"Fe 3  5012A" 5012.0
"He I 5016A" 5016.0
"O  5  5023A" 5023.0
"He 1  5042A" 5042.0
"He 1  5048A" 5048.0
"Sc 6  5054A" 5054.0
"Fe 3  5061A" 5061.0
"Fe11  5078A" 5078.0
"Cr 7  5081A" 5081.0
"Fe 3  5085A" 5085.0
"Cr 7  5095A" 5095.0
"Fe 6  5098A" 5098.0
"O  5  5112A" 5112.0
"C  2  5113A" 5113.0
"Ni13  5116A" 5116.0
"C  3  5133A" 5133.0
"Fe 6  5146A" 5146.0
"Fe 7  5159A" 5159.0
"Co11  5168A" 5168.0
"Fe 6  5176A" 5176.0
"He 1  5183A" 5183.0
"[Ar III] 5192A" 5192.0
"Ti 1  5197A" 5197.0
"N  1  5198A" 5198.0
"TOTL  5199A" 5199.0
"[N I] 5200A" 5200.0
"Mn 8  5204A" 5204.0
"N  4  5209A" 5209.0
"Fe 6  5234A" 5234.0
"C  3  5263A" 5263.0
"K  6  5268A" 5268.0
"Fe 3  5271A" 5271.0
"Fe 7  5276A" 5276.0
"K 12  5277A" 5277.0
"Fe 6  5278A" 5278.0
"O  6  5291A" 5291.0
"Fe14  5303A" 5303.0
"C  3  5305A" 5305.0
"Ca 5  5309A" 5309.0
"Cl 4  5324A" 5324.0
"Fe 6  5335A" 5335.0
"N  3  5335A" 5335.0
"Sc 1  5346A" 5346.0
"Fe 3  5356A" 5356.0
"Fe 6  5370A" 5370.0
"Mn 8  5383A" 5383.0
"Fe13  5386A" 5386.0
"He 2  5412A" 5412.0
"Fe 3  5412A" 5412.0
"Fe 6  5424A" 5424.0
"Fe 6  5427A" 5427.0
"Ca15  5445A" 5445.0
"Fe12  5447A" 5447.0
"Ar11  5461A" 5461.0
"Li 2  5484A" 5484.0
"TOTL  5484A" 5484.0
"Fe 6  5485A" 5485.0
"N  2  5495A" 5495.0
"Fe 6  5517A" 5517.0
"[Cl III] 5518A" 5518.0
"[Cl III]-blnd 5525A" 5525.0
"Ar10  5534A" 5534.0
"Fe10  5537A" 5537.0
"[Cl III] 5538A" 5538.0
"Fe10  5556A" 5556.0
"Fe 6  5562A" 5562.0
"OH p  5577A" 5577.0
"[O I] 5577A" 5577.0
"Fe 6  5591A" 5591.0
"O  3  5592A" 5592.0
"K  6  5602A" 5602.0
"Ca 7  5619A" 5619.0
"Fe 6  5631A" 5631.0
"Fe 6  5638A" 5638.0
"Fe11  5659A" 5659.0
"Fe 6  5677A" 5677.0
"TOTL  5679A" 5679.0
"N 2p  5679A" 5679.0
"N 2r  5679A" 5679.0
"Fe 6  5684A" 5684.0
"Ca15  5695A" 5695.0
"Fe 6  5715A" 5715.0
"Fe 7  5721A" 5721.0
"Cr 7  5746A" 5746.0
"[N II] 5755A" 5755.0
"C  3  5826A" 5826.0
"Cr 3  5828A" 5828.0
"Fe 6  5876A" 5876.0
"He I 5876A" 5876.0
"O  5  5876A" 5876.0
"Na 1  5892A" 5892.0
"O  7  5933A" 5933.0
"Ar15  5944A" 5944.0
"Cl12  6017A" 6017.0
"Ni11  6033A" 6033.0
"He 1  6067A" 6067.0
"Ca 5  6086A" 6086.0
"Fe 7  6087A" 6087.0
"Fe24  6096A" 6096.0
"O  4  6100A" 6100.0
"Cl 2  6162A" 6162.0
"Fe 2  6200A" 6200.0
"K  5  6222A" 6222.0
"K  6  6229A" 6229.0
"Sc 1  6269A" 6269.0
"[O I] 6300A" 6300.0
"[S III] 6312A" 6312.0
"K  5  6315A" 6315.0
"O  1  6319A" 6319.0
"Ni11  6346A" 6346.0
"K  5  6349A" 6349.0
"[O I] 6363A" 6363.0
"OH p  6363A" 6363.0
"Fe10  6375A" 6375.0
"Fe 9  6391A" 6391.0
"Ca 5  6427A" 6427.0
"Ar 5  6435A" 6435.0
"K  5  6446A" 6446.0
"O  5  6488A" 6488.0
"[N II] 6548A" 6548.0
"He 2  6560A" 6560.0
"H-alpha 6563A" 6563.0
"Cr 5  6577A" 6577.0
"[C II]-blnd 6580A" 6580.0
"[N II] 6584A" 6584.0
"Fe 7  6601A" 6601.0
"Fe11  6622A" 6622.0
"He 1  6632A" 6632.0
"K 14  6671A" 6671.0
"He I  6678A" 6678.0
"Mn 8  6697A" 6697.0
"Ni15  6700A" 6700.0
"[S II] 6716A" 6716.0
"[S II]-blnd 6720A" 6720.0
"[S II] 6731A" 6731.0
"C  3  6740A" 6740.0
"Li 1  6744A" 6744.0
"Cr 4  6801A" 6801.0
"Ti16  6815A" 6815.0
"C  1  6828A" 6828.0
"Ar11  6916A" 6916.0
"N  3  6938A" 6938.0
"Fe12  6941A" 6941.0
"Fe11  6988A" 6988.0
"N  6  6991A" 6991.0
"Fe2b  7000A" 7000.0
"Ar 5  7005A" 7005.0
"Fe19  7045A" 7045.0
"Fe15  7060A" 7060.0
"He I 7065A" 7065.0
"Cl10  7077A" 7077.0
"Cr 7  7123A" 7123.0
"[Ar III] 7135A" 7135.0
"S 13  7140A" 7140.0
"Ar 4  7171A" 7171.0
"Ni12  7172A" 7172.0
"Fe 2  7190A" 7190.0
"C II 7231A" 7231.0
"Ar 4  7237A" 7237.0
"TOTL  7250A" 7250.0
"Ar 4  7263A" 7263.0
"Cr 4  7267A" 7267.0
"He I 7281A" 7281.0
"Ca 2  7306A" 7306.0
"Fe 2  7312A" 7312.0
"Ni12  7313A" 7313.0
"[O II] 7323A" 7323.0
"[O II]-blnd 7325A" 7325.0
"[Ar IV] 7331A" 7331.0
"[O II] 7332A" 7332.0
"Cl 9  7334A" 7334.0
"Fe 2  7394A" 7394.0
"Fe 2  7419A" 7419.0
"V  4  7428A" 7428.0
"N  1  7452A" 7452.0
"Fe 2  7523A" 7523.0
"Cl 4  7532A" 7532.0
"K 14  7546A" 7546.0
"V  4  7551A" 7551.0
"Fe 2  7552A" 7552.0
"N  4  7582A" 7582.0
"O  5  7592A" 7592.0
"He 2  7593A" 7593.0
"C  3  7598A" 7598.0
"O  5  7611A" 7611.0
"S 12  7611A" 7611.0
"V  4  7612A" 7612.0
"C  3  7613A" 7613.0
"V  4  7618A" 7618.0
"N  5  7618A" 7618.0
"Fe 2  7638A" 7638.0
"Fe 2  7665A" 7665.0
"K  1  7676A" 7676.0
"O  4  7677A" 7677.0
"Fe 2  7687A" 7687.0
"N  4  7703A" 7703.0
"O  4  7713A" 7713.0
"C  4  7726A" 7726.0
"Fe 2  7733A" 7733.0
"N  4  7741A" 7741.0
"N  4  7742A" 7742.0
"V  4  7742A" 7742.0
"[Ar III] 7751A" 7751.0
"Cl14  7756A" 7756.0
"N  4  7760A" 7760.0
"O  1  7773A" 7773.0
"Fe 2  7804A" 7804.0
"Fe 2  7806A" 7806.0
"N  4  7851A" 7851.0
"V  4  7857A" 7857.0
"Fe 2  7874A" 7874.0
"Fe11  7892A" 7892.0
"Fe 2  7927A" 7927.0
"O  1  7950A" 7950.0
"Mn 9  7968A" 7968.0
"Cr 5  7979A" 7979.0
"Fe 2  7999A" 7999.0
"Ni15  8022A" 8022.0
"Cl 4  8047A" 8047.0
"S 11  8070A" 8070.0
"Ni11  8071A" 8071.0
"Ni11  8131A" 8131.0
"N  1  8180A" 8180.0
"C  3  8189A" 8189.0
"C  3  8196A" 8196.0
"C  3  8197A" 8197.0
"N  1  8212A" 8212.0
"C  3  8226A" 8226.0
"Fe 9  8235A" 8235.0
"He 2  8237A" 8237.0
"N  3  8237A" 8237.0
"O  7  8242A" 8242.0
"Fe 2  8309A" 8309.0
"C  3  8315A" 8315.0
"Ar13  8337A" 8337.0
"C  3  8341A" 8341.0
"He 1  8362A" 8362.0
"C  5  8432A" 8432.0
"Cl 3  8436A" 8436.0
"Mn 8  8442A" 8442.0
"[O I] 8447A" 8447.0
"Mn10  8476A" 8476.0
"Cl 3  8483A" 8483.0
"TOTL  8494A" 8494.0
"Cl 3  8504A" 8504.0
"Ni11  8536A" 8536.0
"Cl 3  8552A" 8552.0
"[Cl II] 8579A" 8579.0
"Ca 2  8579A" 8579.0
"Fe 2  8617A" 8617.0
"C  3  8665A" 8665.0
"Ni14  8682A" 8682.0
"N  1  8692A" 8692.0
"Fe 2  8712A" 8712.0
"O  4  8724A" 8724.0
"[C I] 8727A" 8727.0
"Fe 7  8730A" 8730.0
"Ar 9  8747A" 8747.0
"Cr 7  8764A" 8764.0
"O  2  8772A" 8772.0
"C  2  8797A" 8797.0
"He 1  8864A" 8864.0
"O  2  8883A" 8883.0
"Fe 2  8892A" 8892.0
"Fe 2  8900A" 8900.0
"Pa 9015A" 9015.0
"Fe 2  9033A" 9033.0
"N  1  9048A" 9048.0
"Fe 2  9052A" 9052.0
"[S III] 9069A" 9069.0
"V  4  9122A" 9122.0
"Fe10  9123A" 9123.0
"[Cl II] 9124A" 9124.0
"Ca14  9130A" 9130.0
"N  4  9203A" 9203.0
"Cl10  9217A" 9217.0
"O  4  9225A" 9225.0
"Fe 2  9227A" 9227.0
"Pa 9229A" 9229.0
"O  1  9264A" 9264.0
"Fe 2  9268A" 9268.0
"Ti 3  9325A" 9325.0
"He 2  9345A" 9345.0
"O  2  9377A" 9377.0
"S  9  9389A" 9389.0
"Fe 2  9399A" 9399.0
"V  4  9401A" 9401.0
"Fe10  9406A" 9406.0
"Ti 3  9428A" 9428.0
"He 1  9464A" 9464.0
"Fe 2  9471A" 9471.0
"Ti 3  9487A" 9487.0
"Ti 3  9488A" 9488.0
"[S III] 9532A" 9532.0
"Pa 9546A" 9546.0
"Ti 3  9595A" 9595.0
"He 1  9603A" 9603.0
"Fe 2  9653A" 9653.0
"C  3  9700A" 9700.0
"Ti 3  9705A" 9705.0
"Fe10  9759A" 9759.0
"V  4  9778A" 9778.0
"Fe 9  9786A" 9786.0
"N  1  9829A" 9829.0
"[C I] 9850A" 9850.0
"C  2  9903A" 9903.0
"S  8  9914A" 9914.0
"Fe13  9916A" 9916.0
"Mn10  9975A" 9975.0
"Pa-delta 1.005m" 10050.0
"Fe10 1.008m" 10080.0
"Fe 6 1.011m" 10110.0
"Cr 8 1.011m" 10110.0
"He 2 1.012m" 10120.0
"N  1 1.012m" 10120.0
"Ar13 1.014m" 10140.0
"Fe12 1.018m" 10180.0
"Fe 6 1.026m" 10260.0
"S II 1.029m" 10290.0
"P 11 1.030m" 10300.0
"S 13 1.030m" 10300.0
"He 1 1.031m" 10310.0
"[S II] 1.032m" 10320.0
"Fe 6 1.032m" 10320.0
"Fe2b 1.033m" 10330.0
"[S II] 1.033m" 10330.0
"[S II] 1.034m" 10340.0
"[S II] 1.037m" 10370.0
"TOTL 1.040m" 10400.0
"N  1 1.040m" 10400.0
"N  1 1.041m" 10410.0
"Cr 9 1.047m" 10470.0
"Fe 6 1.048m" 10480.0
"N  1 1.053m" 10530.0
"N  1 1.059m" 10590.0
"Cl12 1.065m" 10650.0
"He 1 1.067m" 10670.0
"C  1 1.069m" 10690.0
"Fe13 1.075m" 10750.0
"Fe13 1.080m" 10800.0
"TOTL 1.083m" 10830.0
"He I 1.083m" 10830.0
"Cr13 1.088m" 10880.0
"He 1 1.090m" 10900.0
"He 1 1.091m" 10910.0
"He 1 1.092m" 10920.0
"Pa-gamma 1.094m" 10940.0
"He 1 1.100m" 11000.0
"He 1 1.101m" 11010.0
"Fe 9 1.102m" 11020.0
"He 1 1.104m" 11040.0
"P 10 1.107m" 11070.0
"Fe 6 1.109m" 11090.0
"Fe11 1.110m" 11100.0
"He 1 1.123m" 11230.0
"Fe 6 1.127m" 11270.0
"O  1 1.130m" 11300.0
"Fe 2 1.130m" 11300.0
"P  2 1.147m" 11470.0
"Fe 2 1.150m" 11500.0
"Fe 2 1.152m" 11520.0
"He 2 1.163m" 11630.0
"Fe 6 1.164m" 11640.0
"Ti 3 1.180m" 11800.0
"Fe 2 1.181m" 11810.0
"P  2 1.189m" 11890.0
"Fe 2 1.191m" 11910.0
"O  2 1.195m" 11950.0
"He 1 1.197m" 11970.0
"Ni11 1.198m" 11980.0
"Fe10 1.201m" 12010.0
"Fe14 1.202m" 12020.0
"Fe 2 1.205m" 12050.0
"Ti 3 1.206m" 12060.0
"Fe 2 1.222m" 12220.0
"Mn 8 1.226m" 12260.0
"Fe 6 1.233m" 12330.0
"Ti 3 1.241m" 12410.0
"Fe 9 1.248m" 12480.0
"Fe 2 1.248m" 12480.0
"Fe 6 1.248m" 12480.0
"Fe 2 1.249m" 12490.0
"S  9 1.252m" 12520.0
"Fe 2 1.252m" 12520.0
"He 1 1.253m" 12530.0
"Ni11 1.253m" 12530.0
"Fe 2 1.257m" 12570.0
"Fe 6 1.267m" 12670.0
"Fe 2 1.270m" 12700.0
"Fe 6 1.271m" 12710.0
"He 1 1.276m" 12760.0
"Cr 9 1.278m" 12780.0
"He 1 1.278m" 12780.0
"Ni14 1.279m" 12790.0
"Fe 2 1.279m" 12790.0
"He 1 1.279m" 12790.0
"P  8 1.279m" 12790.0
"He 2 1.281m" 12810.0
"Pa-beta 1.282m" 12820.0
"He 1 1.285m" 12850.0
"Fe 6 1.289m" 12890.0
"Fe 2 1.294m" 12940.0
"He 1 1.297m" 12970.0
"Fe 2 1.298m" 12980.0
"He 1 1.298m" 12980.0
"Fe14 1.303m" 13030.0
"V  7 1.304m" 13040.0
"Fe 7 1.307m" 13070.0
"Ca14 1.314m" 13140.0
"Fe 2 1.321m" 13210.0
"Fe 6 1.324m" 13240.0
"Fe 2 1.328m" 13280.0
"Fe 6 1.337m" 13370.0
"He 1 1.341m" 13410.0
"K 13 1.343m" 13430.0
"Fe 2 1.348m" 13480.0
"Fe 6 1.349m" 13490.0
"C  3 1.358m" 13580.0
"Mn18 1.370m" 13700.0
"C  3 1.372m" 13720.0
"Fe 2 1.372m" 13720.0
"P  7 1.375m" 13750.0
"Fe 6 1.375m" 13750.0
"Cl12 1.383m" 13830.0
"Ni12 1.392m" 13920.0
"S 11 1.392m" 13920.0
"Fe 6 1.394m" 13940.0
"P 12 1.395m" 13950.0
"C  3 1.399m" 13990.0
"Fe 2 1.410m" 14100.0
"Fe12 1.421m" 14210.0
"Fe 9 1.427m" 14270.0
"Si10 1.430m" 14300.0
"Fe 2 1.433m" 14330.0
"C  3 1.438m" 14380.0
"Fe 6 1.452m" 14520.0
"Fe 2 1.468m" 14680.0
"Fe11 1.470m" 14700.0
"He 2 1.476m" 14760.0
"He 1 1.508m" 15080.0
"Fe 6 1.514m" 15140.0
"Ni11 1.526m" 15260.0
"Fe 2 1.533m" 15330.0
"Cr 7 1.541m" 15410.0
"Fe 2 1.558m" 15580.0
"Fe12 1.560m" 15600.0
"O  7 1.597m" 15970.0
"Fe 2 1.599m" 15990.0
"P  2 1.640m" 16400.0
"Fe 2 1.644m" 16440.0
"Fe 2 1.664m" 16640.0
"Fe 2 1.677m" 16770.0
"Fe 2 1.680m" 16800.0
"He 1 1.700m" 17000.0
"Fe 9 1.705m" 17050.0
"Fe 2 1.711m" 17110.0
"Ti 6 1.715m" 17150.0
"Br 1.736m" 17360.0
"P  8 1.739m" 17390.0
"Fe 2 1.745m" 17450.0
"Fe 2 1.748m" 17480.0
"S  7 1.786m" 17860.0
"Fe 6 1.786m" 17860.0
"Fe 2 1.797m" 17970.0
"Fe 2 1.800m" 18000.0
"O  1 1.802m" 18020.0
"Fe 2 1.809m" 18090.0
"Fe 2 1.811m" 18110.0
"Fe 2 1.813m" 18130.0
"Br 1.817m" 18170.0
"He 1 1.856m" 18560.0
"He 2 1.864m" 18640.0
"Fe 9 1.867m" 18670.0
"P 10 1.869m" 18690.0
"He 1 1.869m" 18690.0
"He 1 1.870m" 18700.0
"He 2 1.874m" 18740.0
"Pa-alpha 1.875m" 18750.0
"Fe 2 1.893m" 18930.0
"Fe 2 1.895m" 18950.0
"He 1 1.909m" 19090.0
"Fe 2 1.914m" 19140.0
"S 11 1.920m" 19200.0
"K 13 1.931m" 19310.0
"Br-delta 1.945m" 19450.0
"Fe10 1.948m" 19480.0
"He 1 1.954m" 19540.0
"Fe 2 1.954m" 19540.0
"Si 6 1.963m" 19630.0
"Fe 2 1.967m" 19670.0
